scheme,time_ns,time_us,queue_bytes
dcqcn,2050918000,50918.0,0
dcqcn,2050919000,50919.0,1048
dcqcn,2050920000,50920.0,0
dcqcn,2050921000,50921.0,0
dcqcn,2050922000,50922.0,0
dcqcn,2050923000,50923.0,0
dcqcn,2050924000,50924.0,1048
dcqcn,2050925000,50925.0,0
dcqcn,2050926000,50926.0,2096
dcqcn,2050927000,50927.0,0
dcqcn,2050928000,50928.0,1048
dcqcn,2050929000,50929.0,0
dcqcn,2050930000,50930.0,1048
dcqcn,2050931000,50931.0,0
dcqcn,2050932000,50932.0,0
dcqcn,2050933000,50933.0,0
dcqcn,2050934000,50934.0,1048
dcqcn,2050935000,50935.0,0
dcqcn,2050936000,50936.0,1048
dcqcn,2050937000,50937.0,1048
dcqcn,2050938000,50938.0,1048
dcqcn,2050939000,50939.0,0
dcqcn,2050940000,50940.0,0
dcqcn,2050941000,50941.0,0
dcqcn,2050942000,50942.0,0
dcqcn,2050943000,50943.0,0
dcqcn,2050944000,50944.0,0
dcqcn,2050945000,50945.0,0
dcqcn,2050946000,50946.0,1048
dcqcn,2050947000,50947.0,0
dcqcn,2050948000,50948.0,1048
dcqcn,2050949000,50949.0,0
dcqcn,2050950000,50950.0,1048
dcqcn,2050951000,50951.0,0
dcqcn,2050952000,50952.0,1048
dcqcn,2050953000,50953.0,0
dcqcn,2050954000,50954.0,0
dcqcn,2050955000,50955.0,1048
dcqcn,2050956000,50956.0,0
dcqcn,2050957000,50957.0,1048
dcqcn,2050958000,50958.0,0
dcqcn,2050959000,50959.0,0
dcqcn,2050960000,50960.0,0
dcqcn,2050961000,50961.0,1048
dcqcn,2050962000,50962.0,0
dcqcn,2050963000,50963.0,0
dcqcn,2050964000,50964.0,0
dcqcn,2050965000,50965.0,0
dcqcn,2050966000,50966.0,0
dcqcn,2050967000,50967.0,0
dcqcn,2050968000,50968.0,0
dcqcn,2050969000,50969.0,0
dcqcn,2050970000,50970.0,0
dcqcn,2050971000,50971.0,0
dcqcn,2050972000,50972.0,1048
dcqcn,2050973000,50973.0,0
dcqcn,2050974000,50974.0,1048
dcqcn,2050975000,50975.0,0
dcqcn,2050976000,50976.0,1048
dcqcn,2050977000,50977.0,0
dcqcn,2050978000,50978.0,1048
dcqcn,2050979000,50979.0,0
dcqcn,2050980000,50980.0,1048
dcqcn,2050981000,50981.0,0
dcqcn,2050982000,50982.0,1048
dcqcn,2050983000,50983.0,0
dcqcn,2050984000,50984.0,0
dcqcn,2050985000,50985.0,0
dcqcn,2050986000,50986.0,1048
dcqcn,2050987000,50987.0,0
dcqcn,2050988000,50988.0,0
dcqcn,2050989000,50989.0,1048
dcqcn,2050990000,50990.0,0
dcqcn,2050991000,50991.0,0
dcqcn,2050992000,50992.0,0
dcqcn,2050993000,50993.0,0
dcqcn,2050994000,50994.0,0
dcqcn,2050995000,50995.0,0
dcqcn,2050996000,50996.0,0
dcqcn,2050997000,50997.0,0
dcqcn,2050998000,50998.0,0
dcqcn,2050999000,50999.0,0
dcqcn,2051000000,51000.0,0
dcqcn,2051001000,51001.0,0
dcqcn,2051002000,51002.0,0
dcqcn,2051003000,51003.0,0
dcqcn,2051004000,51004.0,0
dcqcn,2051005000,51005.0,0
dcqcn,2051006000,51006.0,1048
dcqcn,2051007000,51007.0,0
dcqcn,2051008000,51008.0,1048
dcqcn,2051009000,51009.0,0
dcqcn,2051010000,51010.0,1048
dcqcn,2051011000,51011.0,0
dcqcn,2051012000,51012.0,1048
dcqcn,2051013000,51013.0,0
dcqcn,2051014000,51014.0,0
dcqcn,2051015000,51015.0,1048
dcqcn,2051016000,51016.0,0
dcqcn,2051017000,51017.0,0
dcqcn,2051018000,51018.0,0
dcqcn,2051019000,51019.0,0
dcqcn,2051020000,51020.0,0
dcqcn,2051021000,51021.0,0
dcqcn,2051022000,51022.0,0
dcqcn,2051023000,51023.0,0
dcqcn,2051024000,51024.0,0
dcqcn,2051025000,51025.0,0
dcqcn,2051026000,51026.0,1048
dcqcn,2051027000,51027.0,0
dcqcn,2051028000,51028.0,0
dcqcn,2051029000,51029.0,0
dcqcn,2051030000,51030.0,0
dcqcn,2051031000,51031.0,0
dcqcn,2051032000,51032.0,0
dcqcn,2051033000,51033.0,0
dcqcn,2051034000,51034.0,0
dcqcn,2051035000,51035.0,1048
dcqcn,2051036000,51036.0,0
dcqcn,2051037000,51037.0,2096
dcqcn,2051038000,51038.0,0
dcqcn,2051039000,51039.0,1048
dcqcn,2051040000,51040.0,0
dcqcn,2051041000,51041.0,1048
dcqcn,2051042000,51042.0,0
dcqcn,2051043000,51043.0,0
dcqcn,2051044000,51044.0,1048
dcqcn,2051045000,51045.0,0
dcqcn,2051046000,51046.0,0
dcqcn,2051047000,51047.0,0
dcqcn,2051048000,51048.0,0
dcqcn,2051049000,51049.0,0
dcqcn,2051050000,51050.0,1048
dcqcn,2051051000,51051.0,0
dcqcn,2051052000,51052.0,0
dcqcn,2051053000,51053.0,0
dcqcn,2051054000,51054.0,0
dcqcn,2051055000,51055.0,1048
dcqcn,2051056000,51056.0,0
dcqcn,2051057000,51057.0,2096
dcqcn,2051058000,51058.0,0
dcqcn,2051059000,51059.0,1048
dcqcn,2051060000,51060.0,0
dcqcn,2051061000,51061.0,1048
dcqcn,2051062000,51062.0,0
dcqcn,2051063000,51063.0,2096
dcqcn,2051064000,51064.0,0
dcqcn,2051065000,51065.0,1048
dcqcn,2051066000,51066.0,0
dcqcn,2051067000,51067.0,1048
dcqcn,2051068000,51068.0,0
dcqcn,2051069000,51069.0,1048
dcqcn,2051070000,51070.0,0
dcqcn,2051071000,51071.0,0
dcqcn,2051072000,51072.0,0
dcqcn,2051073000,51073.0,1048
dcqcn,2051074000,51074.0,0
dcqcn,2051075000,51075.0,0
dcqcn,2051076000,51076.0,1048
dcqcn,2051077000,51077.0,0
dcqcn,2051078000,51078.0,0
dcqcn,2051079000,51079.0,0
dcqcn,2051080000,51080.0,0
dcqcn,2051081000,51081.0,0
dcqcn,2051082000,51082.0,0
dcqcn,2051083000,51083.0,0
dcqcn,2051084000,51084.0,0
dcqcn,2051085000,51085.0,0
dcqcn,2051086000,51086.0,0
dcqcn,2051087000,51087.0,0
dcqcn,2051088000,51088.0,0
dcqcn,2051089000,51089.0,0
dcqcn,2051090000,51090.0,0
dcqcn,2051091000,51091.0,0
dcqcn,2051092000,51092.0,0
dcqcn,2051093000,51093.0,1048
dcqcn,2051094000,51094.0,0
dcqcn,2051095000,51095.0,1048
dcqcn,2051096000,51096.0,0
dcqcn,2051097000,51097.0,1048
dcqcn,2051098000,51098.0,0
dcqcn,2051099000,51099.0,0
dcqcn,2051100000,51100.0,0
dcqcn,2051101000,51101.0,0
dcqcn,2051102000,51102.0,0
dcqcn,2051103000,51103.0,0
dcqcn,2051104000,51104.0,0
dcqcn,2051105000,51105.0,0
dcqcn,2051106000,51106.0,0
dcqcn,2051107000,51107.0,0
dcqcn,2051108000,51108.0,0
dcqcn,2051109000,51109.0,0
dcqcn,2051110000,51110.0,0
dcqcn,2051111000,51111.0,1048
dcqcn,2051112000,51112.0,1048
dcqcn,2051113000,51113.0,0
dcqcn,2051114000,51114.0,1048
dcqcn,2051115000,51115.0,0
dcqcn,2051116000,51116.0,0
dcqcn,2051117000,51117.0,0
dcqcn,2051118000,51118.0,0
dcqcn,2051119000,51119.0,0
dcqcn,2051120000,51120.0,1048
dcqcn,2051121000,51121.0,0
dcqcn,2051122000,51122.0,2096
dcqcn,2051123000,51123.0,0
dcqcn,2051124000,51124.0,1048
dcqcn,2051125000,51125.0,0
dcqcn,2051126000,51126.0,1048
dcqcn,2051127000,51127.0,0
dcqcn,2051128000,51128.0,0
dcqcn,2051129000,51129.0,1048
dcqcn,2051130000,51130.0,0
dcqcn,2051131000,51131.0,1048
dcqcn,2051132000,51132.0,0
dcqcn,2051133000,51133.0,1048
dcqcn,2051134000,51134.0,0
dcqcn,2051135000,51135.0,1048
dcqcn,2051136000,51136.0,0
dcqcn,2051137000,51137.0,0
dcqcn,2051138000,51138.0,0
dcqcn,2051139000,51139.0,0
dcqcn,2051140000,51140.0,0
dcqcn,2051141000,51141.0,0
dcqcn,2051142000,51142.0,0
dcqcn,2051143000,51143.0,0
dcqcn,2051144000,51144.0,2096
dcqcn,2051145000,51145.0,0
dcqcn,2051146000,51146.0,1048
dcqcn,2051147000,51147.0,0
dcqcn,2051148000,51148.0,1048
dcqcn,2051149000,51149.0,0
dcqcn,2051150000,51150.0,1048
dcqcn,2051151000,51151.0,0
dcqcn,2051152000,51152.0,1048
dcqcn,2051153000,51153.0,0
dcqcn,2051154000,51154.0,0
dcqcn,2051155000,51155.0,0
dcqcn,2051156000,51156.0,0
dcqcn,2051157000,51157.0,0
dcqcn,2051158000,51158.0,0
dcqcn,2051159000,51159.0,0
dcqcn,2051160000,51160.0,0
dcqcn,2051161000,51161.0,0
dcqcn,2051162000,51162.0,0
dcqcn,2051163000,51163.0,0
dcqcn,2051164000,51164.0,0
dcqcn,2051165000,51165.0,0
dcqcn,2051166000,51166.0,0
dcqcn,2051167000,51167.0,0
dcqcn,2051168000,51168.0,0
dcqcn,2051169000,51169.0,0
dcqcn,2051170000,51170.0,0
dcqcn,2051171000,51171.0,0
dcqcn,2051172000,51172.0,0
dcqcn,2051173000,51173.0,0
dcqcn,2051174000,51174.0,0
dcqcn,2051175000,51175.0,0
dcqcn,2051176000,51176.0,0
dcqcn,2051177000,51177.0,0
dcqcn,2051178000,51178.0,1048
dcqcn,2051179000,51179.0,0
dcqcn,2051180000,51180.0,0
dcqcn,2051181000,51181.0,1048
dcqcn,2051182000,51182.0,0
dcqcn,2051183000,51183.0,1048
dcqcn,2051184000,51184.0,0
dcqcn,2051185000,51185.0,1048
dcqcn,2051186000,51186.0,0
dcqcn,2051187000,51187.0,1048
dcqcn,2051188000,51188.0,0
dcqcn,2051189000,51189.0,0
dcqcn,2051190000,51190.0,0
dcqcn,2051191000,51191.0,0
dcqcn,2051192000,51192.0,0
dcqcn,2051193000,51193.0,0
dcqcn,2051194000,51194.0,1048
dcqcn,2051195000,51195.0,1048
dcqcn,2051196000,51196.0,0
dcqcn,2051197000,51197.0,1048
dcqcn,2051198000,51198.0,0
dcqcn,2051199000,51199.0,1048
dcqcn,2051200000,51200.0,0
dcqcn,2051201000,51201.0,0
dcqcn,2051202000,51202.0,0
dcqcn,2051203000,51203.0,1048
dcqcn,2051204000,51204.0,0
dcqcn,2051205000,51205.0,2096
dcqcn,2051206000,51206.0,0
dcqcn,2051207000,51207.0,1048
dcqcn,2051208000,51208.0,0
dcqcn,2051209000,51209.0,1048
dcqcn,2051210000,51210.0,0
dcqcn,2051211000,51211.0,1048
dcqcn,2051212000,51212.0,0
dcqcn,2051213000,51213.0,0
dcqcn,2051214000,51214.0,1048
dcqcn,2051215000,51215.0,0
dcqcn,2051216000,51216.0,1048
dcqcn,2051217000,51217.0,0
dcqcn,2051218000,51218.0,1048
dcqcn,2051219000,51219.0,0
dcqcn,2051220000,51220.0,0
dcqcn,2051221000,51221.0,0
dcqcn,2051222000,51222.0,0
dcqcn,2051223000,51223.0,0
dcqcn,2051224000,51224.0,0
dcqcn,2051225000,51225.0,0
dcqcn,2051226000,51226.0,0
dcqcn,2051227000,51227.0,0
dcqcn,2051228000,51228.0,0
dcqcn,2051229000,51229.0,1048
dcqcn,2051230000,51230.0,0
dcqcn,2051231000,51231.0,1048
dcqcn,2051232000,51232.0,0
dcqcn,2051233000,51233.0,0
dcqcn,2051234000,51234.0,0
dcqcn,2051235000,51235.0,0
dcqcn,2051236000,51236.0,0
dcqcn,2051237000,51237.0,0
dcqcn,2051238000,51238.0,0
dcqcn,2051239000,51239.0,0
dcqcn,2051240000,51240.0,0
dcqcn,2051241000,51241.0,0
dcqcn,2051242000,51242.0,0
dcqcn,2051243000,51243.0,0
dcqcn,2051244000,51244.0,0
dcqcn,2051245000,51245.0,0
dcqcn,2051246000,51246.0,0
dcqcn,2051247000,51247.0,0
dcqcn,2051248000,51248.0,1048
dcqcn,2051249000,51249.0,0
dcqcn,2051250000,51250.0,2096
dcqcn,2051251000,51251.0,0
dcqcn,2051252000,51252.0,2096
dcqcn,2051253000,51253.0,0
dcqcn,2051254000,51254.0,1048
dcqcn,2051255000,51255.0,0
dcqcn,2051256000,51256.0,1048
dcqcn,2051257000,51257.0,0
dcqcn,2051258000,51258.0,0
dcqcn,2051259000,51259.0,0
dcqcn,2051260000,51260.0,0
dcqcn,2051261000,51261.0,0
dcqcn,2051262000,51262.0,1048
dcqcn,2051263000,51263.0,0
dcqcn,2051264000,51264.0,1048
dcqcn,2051265000,51265.0,0
dcqcn,2051266000,51266.0,0
dcqcn,2051267000,51267.0,0
dcqcn,2051268000,51268.0,0
dcqcn,2051269000,51269.0,0
dcqcn,2051270000,51270.0,1048
dcqcn,2051271000,51271.0,0
dcqcn,2051272000,51272.0,0
dcqcn,2051273000,51273.0,0
dcqcn,2051274000,51274.0,0
dcqcn,2051275000,51275.0,0
dcqcn,2051276000,51276.0,0
dcqcn,2051277000,51277.0,0
dcqcn,2051278000,51278.0,0
dcqcn,2051279000,51279.0,0
dcqcn,2051280000,51280.0,0
dcqcn,2051281000,51281.0,0
dcqcn,2051282000,51282.0,0
dcqcn,2051283000,51283.0,0
dcqcn,2051284000,51284.0,0
dcqcn,2051285000,51285.0,0
dcqcn,2051286000,51286.0,1048
dcqcn,2051287000,51287.0,0
dcqcn,2051288000,51288.0,2096
dcqcn,2051289000,51289.0,0
dcqcn,2051290000,51290.0,2096
dcqcn,2051291000,51291.0,0
dcqcn,2051292000,51292.0,1048
dcqcn,2051293000,51293.0,0
dcqcn,2051294000,51294.0,1048
dcqcn,2051295000,51295.0,0
dcqcn,2051296000,51296.0,0
dcqcn,2051297000,51297.0,2096
dcqcn,2051298000,51298.0,0
dcqcn,2051299000,51299.0,2096
dcqcn,2051300000,51300.0,0
dcqcn,2051301000,51301.0,1048
dcqcn,2051302000,51302.0,0
dcqcn,2051303000,51303.0,1048
dcqcn,2051304000,51304.0,0
dcqcn,2051305000,51305.0,0
dcqcn,2051306000,51306.0,0
dcqcn,2051307000,51307.0,0
dcqcn,2051308000,51308.0,1048
dcqcn,2051309000,51309.0,0
dcqcn,2051310000,51310.0,0
dcqcn,2051311000,51311.0,0
dcqcn,2051312000,51312.0,1048
dcqcn,2051313000,51313.0,0
dcqcn,2051314000,51314.0,1048
dcqcn,2051315000,51315.0,0
dcqcn,2051316000,51316.0,0
dcqcn,2051317000,51317.0,1048
dcqcn,2051318000,51318.0,0
dcqcn,2051319000,51319.0,0
dcqcn,2051320000,51320.0,0
dcqcn,2051321000,51321.0,1048
dcqcn,2051322000,51322.0,0
dcqcn,2051323000,51323.0,1048
dcqcn,2051324000,51324.0,0
dcqcn,2051325000,51325.0,0
dcqcn,2051326000,51326.0,0
dcqcn,2051327000,51327.0,1048
dcqcn,2051328000,51328.0,0
dcqcn,2051329000,51329.0,1048
dcqcn,2051330000,51330.0,0
dcqcn,2051331000,51331.0,1048
dcqcn,2051332000,51332.0,0
dcqcn,2051333000,51333.0,0
dcqcn,2051334000,51334.0,0
dcqcn,2051335000,51335.0,1048
dcqcn,2051336000,51336.0,0
dcqcn,2051337000,51337.0,1048
dcqcn,2051338000,51338.0,0
dcqcn,2051339000,51339.0,0
dcqcn,2051340000,51340.0,0
dcqcn,2051341000,51341.0,0
dcqcn,2051342000,51342.0,0
dcqcn,2051343000,51343.0,0
dcqcn,2051344000,51344.0,1048
dcqcn,2051345000,51345.0,0
dcqcn,2051346000,51346.0,1048
dcqcn,2051347000,51347.0,0
dcqcn,2051348000,51348.0,0
dcqcn,2051349000,51349.0,0
dcqcn,2051350000,51350.0,0
dcqcn,2051351000,51351.0,0
dcqcn,2051352000,51352.0,0
dcqcn,2051353000,51353.0,0
dcqcn,2051354000,51354.0,0
dcqcn,2051355000,51355.0,0
dcqcn,2051356000,51356.0,0
dcqcn,2051357000,51357.0,0
dcqcn,2051358000,51358.0,0
dcqcn,2051359000,51359.0,0
dcqcn,2051360000,51360.0,0
dcqcn,2051361000,51361.0,0
dcqcn,2051362000,51362.0,0
dcqcn,2051363000,51363.0,0
dcqcn,2051364000,51364.0,0
dcqcn,2051365000,51365.0,0
dcqcn,2051366000,51366.0,0
dcqcn,2051367000,51367.0,0
dcqcn,2051368000,51368.0,0
dcqcn,2051369000,51369.0,0
dcqcn,2051370000,51370.0,0
dcqcn,2051371000,51371.0,1048
dcqcn,2051372000,51372.0,0
dcqcn,2051373000,51373.0,1048
dcqcn,2051374000,51374.0,0
dcqcn,2051375000,51375.0,0
dcqcn,2051376000,51376.0,0
dcqcn,2051377000,51377.0,0
dcqcn,2051378000,51378.0,2096
dcqcn,2051379000,51379.0,0
dcqcn,2051380000,51380.0,2096
dcqcn,2051381000,51381.0,0
dcqcn,2051382000,51382.0,2096
dcqcn,2051383000,51383.0,0
dcqcn,2051384000,51384.0,2096
dcqcn,2051385000,51385.0,0
dcqcn,2051386000,51386.0,1048
dcqcn,2051387000,51387.0,0
dcqcn,2051388000,51388.0,1048
dcqcn,2051389000,51389.0,2096
dcqcn,2051390000,51390.0,0
dcqcn,2051391000,51391.0,2096
dcqcn,2051392000,51392.0,0
dcqcn,2051393000,51393.0,1048
dcqcn,2051394000,51394.0,0
dcqcn,2051395000,51395.0,0
dcqcn,2051396000,51396.0,0
dcqcn,2051397000,51397.0,0
dcqcn,2051398000,51398.0,0
dcqcn,2051399000,51399.0,0
dcqcn,2051400000,51400.0,1048
dcqcn,2051401000,51401.0,0
dcqcn,2051402000,51402.0,1048
dcqcn,2051403000,51403.0,0
dcqcn,2051404000,51404.0,0
dcqcn,2051405000,51405.0,0
dcqcn,2051406000,51406.0,1048
dcqcn,2051407000,51407.0,0
dcqcn,2051408000,51408.0,0
dcqcn,2051409000,51409.0,0
dcqcn,2051410000,51410.0,0
dcqcn,2051411000,51411.0,0
dcqcn,2051412000,51412.0,0
dcqcn,2051413000,51413.0,0
dcqcn,2051414000,51414.0,0
dcqcn,2051415000,51415.0,0
dcqcn,2051416000,51416.0,0
dcqcn,2051417000,51417.0,0
dcqcn,2051418000,51418.0,0
dcqcn,2051419000,51419.0,0
dcqcn,2051420000,51420.0,0
dcqcn,2051421000,51421.0,0
dcqcn,2051422000,51422.0,0
dcqcn,2051423000,51423.0,0
dcqcn,2051424000,51424.0,0
dcqcn,2051425000,51425.0,1048
dcqcn,2051426000,51426.0,0
dcqcn,2051427000,51427.0,1048
dcqcn,2051428000,51428.0,0
dcqcn,2051429000,51429.0,1048
dcqcn,2051430000,51430.0,0
dcqcn,2051431000,51431.0,0
dcqcn,2051432000,51432.0,0
dcqcn,2051433000,51433.0,1048
dcqcn,2051434000,51434.0,0
dcqcn,2051435000,51435.0,1048
dcqcn,2051436000,51436.0,0
dcqcn,2051437000,51437.0,0
dcqcn,2051438000,51438.0,0
dcqcn,2051439000,51439.0,0
dcqcn,2051440000,51440.0,0
dcqcn,2051441000,51441.0,1048
dcqcn,2051442000,51442.0,0
dcqcn,2051443000,51443.0,1048
dcqcn,2051444000,51444.0,0
dcqcn,2051445000,51445.0,0
dcqcn,2051446000,51446.0,0
dcqcn,2051447000,51447.0,0
dcqcn,2051448000,51448.0,0
dcqcn,2051449000,51449.0,0
dcqcn,2051450000,51450.0,0
dcqcn,2051451000,51451.0,0
dcqcn,2051452000,51452.0,0
dcqcn,2051453000,51453.0,0
dcqcn,2051454000,51454.0,0
dcqcn,2051455000,51455.0,1048
dcqcn,2051456000,51456.0,0
dcqcn,2051457000,51457.0,1048
dcqcn,2051458000,51458.0,0
dcqcn,2051459000,51459.0,2096
dcqcn,2051460000,51460.0,0
dcqcn,2051461000,51461.0,1048
dcqcn,2051462000,51462.0,0
dcqcn,2051463000,51463.0,1048
dcqcn,2051464000,51464.0,0
dcqcn,2051465000,51465.0,1048
dcqcn,2051466000,51466.0,0
dcqcn,2051467000,51467.0,0
dcqcn,2051468000,51468.0,2096
dcqcn,2051469000,51469.0,0
dcqcn,2051470000,51470.0,1048
dcqcn,2051471000,51471.0,0
dcqcn,2051472000,51472.0,1048
dcqcn,2051473000,51473.0,0
dcqcn,2051474000,51474.0,0
dcqcn,2051475000,51475.0,0
dcqcn,2051476000,51476.0,1048
dcqcn,2051477000,51477.0,1048
dcqcn,2051478000,51478.0,0
dcqcn,2051479000,51479.0,1048
dcqcn,2051480000,51480.0,0
dcqcn,2051481000,51481.0,0
dcqcn,2051482000,51482.0,0
dcqcn,2051483000,51483.0,0
dcqcn,2051484000,51484.0,0
dcqcn,2051485000,51485.0,0
dcqcn,2051486000,51486.0,1048
dcqcn,2051487000,51487.0,0
dcqcn,2051488000,51488.0,1048
dcqcn,2051489000,51489.0,0
dcqcn,2051490000,51490.0,1048
dcqcn,2051491000,51491.0,0
dcqcn,2051492000,51492.0,0
dcqcn,2051493000,51493.0,0
dcqcn,2051494000,51494.0,0
dcqcn,2051495000,51495.0,0
dcqcn,2051496000,51496.0,0
dcqcn,2051497000,51497.0,0
dcqcn,2051498000,51498.0,0
dcqcn,2051499000,51499.0,0
dcqcn,2051500000,51500.0,0
dcqcn,2051501000,51501.0,0
dcqcn,2051502000,51502.0,0
dcqcn,2051503000,51503.0,0
dcqcn,2051504000,51504.0,1048
dcqcn,2051505000,51505.0,0
dcqcn,2051506000,51506.0,1048
dcqcn,2051507000,51507.0,0
dcqcn,2051508000,51508.0,1048
dcqcn,2051509000,51509.0,0
dcqcn,2051510000,51510.0,1048
dcqcn,2051511000,51511.0,0
dcqcn,2051512000,51512.0,1048
dcqcn,2051513000,51513.0,0
dcqcn,2051514000,51514.0,0
dcqcn,2051515000,51515.0,0
dcqcn,2051516000,51516.0,0
dcqcn,2051517000,51517.0,0
dcqcn,2051518000,51518.0,0
dcqcn,2051519000,51519.0,0
dcqcn,2051520000,51520.0,0
dcqcn,2051521000,51521.0,0
dcqcn,2051522000,51522.0,0
dcqcn,2051523000,51523.0,0
dcqcn,2051524000,51524.0,0
dcqcn,2051525000,51525.0,1048
dcqcn,2051526000,51526.0,0
dcqcn,2051527000,51527.0,0
dcqcn,2051528000,51528.0,0
dcqcn,2051529000,51529.0,1048
dcqcn,2051530000,51530.0,0
dcqcn,2051531000,51531.0,1048
dcqcn,2051532000,51532.0,1048
dcqcn,2051533000,51533.0,0
dcqcn,2051534000,51534.0,1048
dcqcn,2051535000,51535.0,0
dcqcn,2051536000,51536.0,0
dcqcn,2051537000,51537.0,0
dcqcn,2051538000,51538.0,1048
dcqcn,2051539000,51539.0,0
dcqcn,2051540000,51540.0,0
dcqcn,2051541000,51541.0,0
dcqcn,2051542000,51542.0,0
dcqcn,2051543000,51543.0,0
dcqcn,2051544000,51544.0,0
dcqcn,2051545000,51545.0,0
dcqcn,2051546000,51546.0,0
dcqcn,2051547000,51547.0,2096
dcqcn,2051548000,51548.0,0
dcqcn,2051549000,51549.0,2096
dcqcn,2051550000,51550.0,0
dcqcn,2051551000,51551.0,1048
dcqcn,2051552000,51552.0,0
dcqcn,2051553000,51553.0,1048
dcqcn,2051554000,51554.0,0
dcqcn,2051555000,51555.0,0
dcqcn,2051556000,51556.0,1048
dcqcn,2051557000,51557.0,0
dcqcn,2051558000,51558.0,0
dcqcn,2051559000,51559.0,0
dcqcn,2051560000,51560.0,0
dcqcn,2051561000,51561.0,0
dcqcn,2051562000,51562.0,0
dcqcn,2051563000,51563.0,0
dcqcn,2051564000,51564.0,0
dcqcn,2051565000,51565.0,1048
dcqcn,2051566000,51566.0,0
dcqcn,2051567000,51567.0,1048
dcqcn,2051568000,51568.0,0
dcqcn,2051569000,51569.0,0
dcqcn,2051570000,51570.0,0
dcqcn,2051571000,51571.0,0
dcqcn,2051572000,51572.0,0
dcqcn,2051573000,51573.0,0
dcqcn,2051574000,51574.0,1048
dcqcn,2051575000,51575.0,0
dcqcn,2051576000,51576.0,1048
dcqcn,2051577000,51577.0,0
dcqcn,2051578000,51578.0,1048
dcqcn,2051579000,51579.0,0
dcqcn,2051580000,51580.0,0
dcqcn,2051581000,51581.0,0
dcqcn,2051582000,51582.0,0
dcqcn,2051583000,51583.0,0
dcqcn,2051584000,51584.0,0
dcqcn,2051585000,51585.0,0
dcqcn,2051586000,51586.0,0
dcqcn,2051587000,51587.0,0
dcqcn,2051588000,51588.0,0
dcqcn,2051589000,51589.0,0
dcqcn,2051590000,51590.0,0
dcqcn,2051591000,51591.0,0
dcqcn,2051592000,51592.0,1048
dcqcn,2051593000,51593.0,0
dcqcn,2051594000,51594.0,1048
dcqcn,2051595000,51595.0,0
dcqcn,2051596000,51596.0,1048
dcqcn,2051597000,51597.0,0
dcqcn,2051598000,51598.0,1048
dcqcn,2051599000,51599.0,0
dcqcn,2051600000,51600.0,1048
dcqcn,2051601000,51601.0,0
dcqcn,2051602000,51602.0,0
dcqcn,2051603000,51603.0,0
dcqcn,2051604000,51604.0,0
dcqcn,2051605000,51605.0,0
dcqcn,2051606000,51606.0,0
dcqcn,2051607000,51607.0,0
dcqcn,2051608000,51608.0,0
dcqcn,2051609000,51609.0,1048
dcqcn,2051610000,51610.0,0
dcqcn,2051611000,51611.0,0
dcqcn,2051612000,51612.0,0
dcqcn,2051613000,51613.0,0
dcqcn,2051614000,51614.0,0
dcqcn,2051615000,51615.0,0
dcqcn,2051616000,51616.0,0
dcqcn,2051617000,51617.0,0
dcqcn,2051618000,51618.0,0
dcqcn,2051619000,51619.0,0
dcqcn,2051620000,51620.0,1048
dcqcn,2051621000,51621.0,0
dcqcn,2051622000,51622.0,1048
dcqcn,2051623000,51623.0,0
dcqcn,2051624000,51624.0,0
dcqcn,2051625000,51625.0,0
dcqcn,2051626000,51626.0,1048
dcqcn,2051627000,51627.0,0
dcqcn,2051628000,51628.0,0
dcqcn,2051629000,51629.0,0
dcqcn,2051630000,51630.0,0
dcqcn,2051631000,51631.0,1048
dcqcn,2051632000,51632.0,0
dcqcn,2051633000,51633.0,2096
dcqcn,2051634000,51634.0,0
dcqcn,2051635000,51635.0,2096
dcqcn,2051636000,51636.0,0
dcqcn,2051637000,51637.0,2096
dcqcn,2051638000,51638.0,0
dcqcn,2051639000,51639.0,1048
dcqcn,2051640000,51640.0,0
dcqcn,2051641000,51641.0,1048
dcqcn,2051642000,51642.0,0
dcqcn,2051643000,51643.0,0
dcqcn,2051644000,51644.0,1048
dcqcn,2051645000,51645.0,0
dcqcn,2051646000,51646.0,0
dcqcn,2051647000,51647.0,0
dcqcn,2051648000,51648.0,1048
dcqcn,2051649000,51649.0,0
dcqcn,2051650000,51650.0,0
dcqcn,2051651000,51651.0,0
dcqcn,2051652000,51652.0,0
dcqcn,2051653000,51653.0,1048
dcqcn,2051654000,51654.0,0
dcqcn,2051655000,51655.0,1048
dcqcn,2051656000,51656.0,0
dcqcn,2051657000,51657.0,0
dcqcn,2051658000,51658.0,0
dcqcn,2051659000,51659.0,0
dcqcn,2051660000,51660.0,0
dcqcn,2051661000,51661.0,0
dcqcn,2051662000,51662.0,0
dcqcn,2051663000,51663.0,0
dcqcn,2051664000,51664.0,0
dcqcn,2051665000,51665.0,0
dcqcn,2051666000,51666.0,0
dcqcn,2051667000,51667.0,0
dcqcn,2051668000,51668.0,0
dcqcn,2051669000,51669.0,0
dcqcn,2051670000,51670.0,0
dcqcn,2051671000,51671.0,0
dcqcn,2051672000,51672.0,0
dcqcn,2051673000,51673.0,0
dcqcn,2051674000,51674.0,0
dcqcn,2051675000,51675.0,0
dcqcn,2051676000,51676.0,1048
dcqcn,2051677000,51677.0,0
dcqcn,2051678000,51678.0,2096
dcqcn,2051679000,51679.0,0
dcqcn,2051680000,51680.0,2096
dcqcn,2051681000,51681.0,0
dcqcn,2051682000,51682.0,1048
