time_ns,aggregate_sending_gbps,aggregate_capacity_gbps,aggregate_utilization
2002209000,2.4,125.0,0.0192
2002210000,0.96,125.0,0.007679999999999999
2002211000,8.384,125.0,0.067072
2002212000,13.632,125.0,0.109056
2002213000,16.768,125.0,0.134144
2002214000,2.6879999999999997,125.0,0.021504
2002215000,26.208000000000002,125.0,0.20966400000000002
2002216000,27.264,125.0,0.218112
2002217000,2.016,125.0,0.016128
2002218000,14.88,125.0,0.11904
2002219000,9.824,125.0,0.078592
2002220000,26.592,125.0,0.21273599999999998
2002221000,26.880000000000003,125.0,0.21504
2002222000,47.84,125.0,0.38272
2002223000,75.77600000000001,125.0,0.6062080000000001
2002224000,53.856,125.0,0.430848
2002225000,17.216,125.0,0.13772800000000002
2002226000,3.36,125.0,0.026879999999999998
2002227000,24.128,125.0,0.193024
2002228000,39.168000000000006,125.0,0.31334400000000007
2002229000,34.592,125.0,0.276736
2002230000,45.088,125.0,0.360704
2002231000,38.528000000000006,125.0,0.30822400000000005
2002232000,41.76,125.0,0.33408
2002233000,53.472,125.0,0.427776
2002234000,77.98400000000001,125.0,0.6238720000000001
2002235000,52.704,125.0,0.421632
2002236000,64.832,125.0,0.5186559999999999
2002237000,46.912000000000006,125.0,0.3752960000000001
2002238000,48.928,125.0,0.391424
2002239000,32.448,125.0,0.259584
2002240000,45.760000000000005,125.0,0.36608
2002241000,49.472,125.0,0.395776
2002242000,46.144000000000005,125.0,0.36915200000000004
2002243000,29.471999999999998,125.0,0.23577599999999999
2002244000,28.992,125.0,0.231936
2002245000,28.032,125.0,0.224256
2002246000,36.128,125.0,0.289024
2002247000,31.072000000000003,125.0,0.24857600000000002
2002248000,19.2,125.0,0.1536
2002249000,10.88,125.0,0.08704
2002250000,9.824,125.0,0.078592
2002251000,6.496,125.0,0.051968
2002252000,4.48,125.0,0.035840000000000004
2002253000,27.168000000000003,125.0,0.217344
2002254000,34.592,125.0,0.276736
2002255000,31.744000000000003,125.0,0.253952
2002256000,16.992,125.0,0.135936
2002257000,33.376,125.0,0.26700799999999997
2002258000,37.568,125.0,0.300544
2002259000,32.895999999999994,125.0,0.26316799999999996
2002260000,21.279999999999998,125.0,0.17023999999999997
2002261000,36.512,125.0,0.292096
2002262000,39.456,125.0,0.31564800000000004
2002263000,49.568000000000005,125.0,0.39654400000000006
2002264000,58.623999999999995,125.0,0.46899199999999996
2002265000,47.583999999999996,125.0,0.38067199999999995
2002266000,47.2,125.0,0.37760000000000005
2002267000,36.831999999999994,125.0,0.294656
2002268000,19.648,125.0,0.157184
2002269000,44.32,125.0,0.35456
2002270000,41.184,125.0,0.329472
2002271000,52.32000000000001,125.0,0.41856000000000004
2002272000,37.599999999999994,125.0,0.30079999999999996
2002273000,28.032,125.0,0.224256
2002274000,42.431999999999995,125.0,0.339456
2002275000,12.32,125.0,0.09856000000000001
2002276000,11.36,125.0,0.09087999999999999
2002277000,2.4,125.0,0.0192
2002278000,5.44,125.0,0.04352
2002279000,8.96,125.0,0.07168000000000001
2002280000,0.48,125.0,0.0038399999999999997
2002281000,5.44,125.0,0.04352
2002282000,0.0,125.0,0.0
2002283000,9.440000000000001,125.0,0.07552
2002284000,8.96,125.0,0.07168000000000001
2002285000,22.976000000000003,125.0,0.18380800000000003
2002286000,25.728,125.0,0.205824
2002287000,37.376000000000005,125.0,0.29900800000000005
2002288000,33.184,125.0,0.265472
2002289000,16.512,125.0,0.132096
2002290000,2.88,125.0,0.023039999999999998
2002291000,18.688000000000002,125.0,0.14950400000000003
2002292000,0.768,125.0,0.006144
2002293000,0.48,125.0,0.0038399999999999997
2002294000,0.96,125.0,0.007679999999999999
2002295000,33.536,125.0,0.268288
2002296000,35.84,125.0,0.28672000000000003
2002297000,34.784000000000006,125.0,0.2782720000000001
2002298000,20.896,125.0,0.167168
2002299000,40.512,125.0,0.324096
2002300000,36.224000000000004,125.0,0.28979200000000005
2002301000,12.704,125.0,0.101632
2002302000,32.032000000000004,125.0,0.25625600000000004
2002303000,64.608,125.0,0.516864
2002304000,52.8,125.0,0.4224
2002305000,57.504000000000005,125.0,0.46003200000000005
2002306000,43.583999999999996,125.0,0.348672
2002307000,7.199999999999999,125.0,0.05759999999999999
2002308000,23.168,125.0,0.18534399999999998
2002309000,7.648000000000001,125.0,0.061184
2002310000,17.824,125.0,0.14259200000000002
2002311000,49.088,125.0,0.392704
2002312000,43.456,125.0,0.347648
2002313000,37.184000000000005,125.0,0.297472
2002314000,53.184000000000005,125.0,0.425472
2002315000,58.623999999999995,125.0,0.46899199999999996
2002316000,58.367999999999995,125.0,0.46694399999999997
2002317000,34.528,125.0,0.27622399999999997
2002318000,31.392000000000003,125.0,0.251136
2002319000,37.664,125.0,0.301312
2002320000,61.664,125.0,0.49331200000000003
2002321000,38.336,125.0,0.30668799999999996
2002322000,33.472,125.0,0.267776
2002323000,26.336000000000002,125.0,0.21068800000000001
2002324000,26.688000000000002,125.0,0.21350400000000003
2002325000,37.28,125.0,0.29824
2002326000,46.144,125.0,0.369152
2002327000,29.088,125.0,0.232704
2002328000,28.032000000000004,125.0,0.22425600000000004
2002329000,34.912,125.0,0.279296
2002330000,26.592000000000002,125.0,0.212736
2002331000,27.552000000000003,125.0,0.22041600000000003
2002332000,26.112000000000002,125.0,0.20889600000000003
2002333000,56.224000000000004,125.0,0.449792
2002334000,79.328,125.0,0.6346240000000001
2002335000,28.128,125.0,0.225024
2002336000,54.752,125.0,0.438016
2002337000,36.416,125.0,0.291328
2002338000,22.336,125.0,0.17868799999999999
2002339000,26.592000000000002,125.0,0.212736
2002340000,32.512,125.0,0.260096
2002341000,30.048000000000002,125.0,0.24038400000000001
2002342000,11.456,125.0,0.091648
2002343000,2.496,125.0,0.019968
2002344000,18.304000000000002,125.0,0.146432
2002345000,34.496,125.0,0.275968
2002346000,51.263999999999996,125.0,0.410112
2002347000,32.896,125.0,0.263168
2002348000,28.512,125.0,0.228096
2002349000,43.104,125.0,0.34483199999999997
2002350000,34.976,125.0,0.279808
2002351000,19.392000000000003,125.0,0.15513600000000002
2002352000,1.44,125.0,0.011519999999999999
2002353000,29.567999999999998,125.0,0.23654399999999998
2002354000,9.728000000000002,125.0,0.07782400000000002
2002355000,5.920000000000001,125.0,0.047360000000000006
2002356000,26.688000000000002,125.0,0.21350400000000003
2002357000,31.840000000000003,125.0,0.25472
2002358000,10.975999999999999,125.0,0.087808
2002359000,19.744,125.0,0.157952
2002360000,15.072,125.0,0.12057599999999999
2002361000,0.96,125.0,0.007679999999999999
2002362000,40.224000000000004,125.0,0.321792
2002363000,35.168000000000006,125.0,0.28134400000000004
2002364000,43.456,125.0,0.347648
2002365000,56.544,125.0,0.452352
2002366000,27.552,125.0,0.220416
2002367000,29.472,125.0,0.235776
2002368000,48.32000000000001,125.0,0.38656000000000007
2002369000,40.83200000000001,125.0,0.32665600000000006
2002370000,28.608,125.0,0.228864
2002371000,22.240000000000002,125.0,0.17792000000000002
2002372000,10.303999999999998,125.0,0.08243199999999999
2002373000,18.880000000000003,125.0,0.15104
2002374000,14.4,125.0,0.1152
2002375000,10.879999999999999,125.0,0.08703999999999999
2002376000,31.648000000000003,125.0,0.253184
2002377000,14.975999999999999,125.0,0.119808
2002378000,6.88,125.0,0.05504
2002379000,1.92,125.0,0.015359999999999999
2002380000,25.728,125.0,0.205824
2002381000,18.400000000000002,125.0,0.14720000000000003
2002382000,1.44,125.0,0.011519999999999999
2002383000,10.88,125.0,0.08704
2002384000,0.0,125.0,0.0
2002385000,13.344000000000001,125.0,0.10675200000000001
2002386000,9.632,125.0,0.077056
2002387000,13.440000000000001,125.0,0.10752
2002388000,1.92,125.0,0.015359999999999999
2002389000,0.96,125.0,0.007679999999999999
2002390000,13.344000000000001,125.0,0.10675200000000001
2002391000,5.056,125.0,0.040448
2002392000,26.976000000000003,125.0,0.21580800000000003
2002393000,26.592000000000002,125.0,0.212736
2002394000,27.552,125.0,0.220416
2002395000,34.496,125.0,0.275968
2002396000,31.648000000000003,125.0,0.253184
2002397000,26.592000000000002,125.0,0.212736
2002398000,52.22399999999999,125.0,0.41779199999999994
2002399000,70.912,125.0,0.567296
2002400000,46.24000000000001,125.0,0.3699200000000001
2002401000,39.67999999999999,125.0,0.31743999999999994
2002402000,49.696000000000005,125.0,0.39756800000000003
2002403000,33.28,125.0,0.26624000000000003
2002404000,28.160000000000004,125.0,0.22528000000000004
2002405000,2.88,125.0,0.023039999999999998
2002406000,26.592000000000002,125.0,0.212736
2002407000,28.704,125.0,0.229632
2002408000,14.112,125.0,0.112896
2002409000,7.359999999999999,125.0,0.058879999999999995
2002410000,2.4,125.0,0.0192
2002411000,30.112000000000002,125.0,0.24089600000000003
2002412000,25.728,125.0,0.205824
2002413000,22.208000000000002,125.0,0.17766400000000002
2002414000,57.184,125.0,0.457472
2002415000,57.472,125.0,0.459776
2002416000,28.128000000000004,125.0,0.22502400000000003
2002417000,33.408,125.0,0.267264
2002418000,38.144000000000005,125.0,0.30515200000000003
2002419000,43.93600000000001,125.0,0.3514880000000001
2002420000,26.528000000000002,125.0,0.21222400000000002
2002421000,27.840000000000003,125.0,0.22272000000000003
2002422000,12.895999999999999,125.0,0.103168
2002423000,18.688000000000002,125.0,0.14950400000000003
2002424000,44.704,125.0,0.357632
2002425000,34.112,125.0,0.272896
2002426000,42.144,125.0,0.337152
2002427000,44.32,125.0,0.35456
2002428000,51.104,125.0,0.408832
2002429000,43.839999999999996,125.0,0.35072
2002430000,54.912000000000006,125.0,0.4392960000000001
2002431000,59.872,125.0,0.478976
2002432000,70.816,125.0,0.566528
2002433000,72.44800000000001,125.0,0.5795840000000001
2002434000,68.768,125.0,0.550144
2002435000,47.968,125.0,0.38374400000000003
2002436000,35.52,125.0,0.28416
2002437000,55.29599999999999,125.0,0.44236799999999993
2002438000,57.28,125.0,0.45824000000000004
2002439000,39.68,125.0,0.31744
2002440000,38.816,125.0,0.310528
2002441000,54.624,125.0,0.436992
2002442000,30.624000000000002,125.0,0.24499200000000002
2002443000,41.760000000000005,125.0,0.33408000000000004
2002444000,46.144,125.0,0.369152
2002445000,9.472,125.0,0.075776
2002446000,19.264000000000003,125.0,0.15411200000000003
2002447000,12.032,125.0,0.096256
2002448000,35.264,125.0,0.28211200000000003
2002449000,31.840000000000003,125.0,0.25472
2002450000,28.896,125.0,0.231168
2002451000,10.783999999999999,125.0,0.08627199999999999
2002452000,19.648000000000003,125.0,0.15718400000000002
2002453000,27.840000000000003,125.0,0.22272000000000003
2002454000,39.55200000000001,125.0,0.31641600000000003
2002455000,20.32,125.0,0.16256
2002456000,27.072,125.0,0.216576
2002457000,44.32,125.0,0.35456
2002458000,40.800000000000004,125.0,0.3264
2002459000,34.976,125.0,0.279808
2002460000,32.544,125.0,0.260352
2002461000,31.072000000000003,125.0,0.24857600000000002
2002462000,32.032000000000004,125.0,0.25625600000000004
2002463000,32.8,125.0,0.26239999999999997
2002464000,35.584,125.0,0.28467200000000004
2002465000,12.032,125.0,0.096256
2002466000,11.84,125.0,0.09472
2002467000,23.456000000000003,125.0,0.18764800000000004
2002468000,8.384,125.0,0.067072
2002469000,35.456,125.0,0.283648
2002470000,51.84,125.0,0.41472000000000003
2002471000,45.28,125.0,0.36224
2002472000,52.256,125.0,0.418048
2002473000,33.855999999999995,125.0,0.270848
2002474000,47.008,125.0,0.376064
2002475000,21.856,125.0,0.174848
2002476000,3.84,125.0,0.030719999999999997
2002477000,28.32,125.0,0.22656
2002478000,9.536000000000001,125.0,0.07628800000000001
2002479000,9.920000000000002,125.0,0.07936000000000001
2002480000,1.92,125.0,0.015359999999999999
2002481000,26.112000000000002,125.0,0.20889600000000003
2002482000,25.632,125.0,0.20505600000000002
2002483000,17.248,125.0,0.137984
2002484000,28.031999999999996,125.0,0.22425599999999998
2002485000,26.592,125.0,0.21273599999999998
2002486000,25.568,125.0,0.204544
2002487000,18.976000000000003,125.0,0.15180800000000003
2002488000,10.304,125.0,0.082432
2002489000,35.456,125.0,0.283648
2002490000,44.416,125.0,0.355328
2002491000,19.936,125.0,0.159488
2002492000,4.32,125.0,0.03456
2002493000,11.360000000000001,125.0,0.09088000000000002
2002494000,0.0,125.0,0.0
2002495000,5.44,125.0,0.04352
2002496000,0.0,125.0,0.0
2002497000,9.440000000000001,125.0,0.07552
2002498000,30.208000000000002,125.0,0.24166400000000002
2002499000,26.112000000000002,125.0,0.20889600000000003
2002500000,36.416,125.0,0.291328
2002501000,27.072000000000003,125.0,0.21657600000000002
2002502000,36.896,125.0,0.295168
2002503000,60.128,125.0,0.481024
2002504000,53.952000000000005,125.0,0.43161600000000006
2002505000,57.184000000000005,125.0,0.45747200000000005
2002506000,72.256,125.0,0.578048
2002507000,59.136,125.0,0.473088
2002508000,47.583999999999996,125.0,0.38067199999999995
2002509000,43.104,125.0,0.34483199999999997
2002510000,37.376,125.0,0.299008
2002511000,46.336,125.0,0.37068799999999996
2002512000,43.839999999999996,125.0,0.35072
2002513000,33.952,125.0,0.27161599999999997
2002514000,32.032,125.0,0.256256
2002515000,36.896,125.0,0.295168
2002516000,32.128,125.0,0.257024
2002517000,34.976,125.0,0.279808
2002518000,57.664,125.0,0.461312
2002519000,43.36,125.0,0.34688
2002520000,62.623999999999995,125.0,0.500992
2002521000,53.472,125.0,0.427776
2002522000,52.704,125.0,0.421632
2002523000,44.736,125.0,0.357888
2002524000,38.815999999999995,125.0,0.31052799999999997
2002525000,41.376000000000005,125.0,0.331008
2002526000,28.128000000000004,125.0,0.22502400000000003
2002527000,32.032,125.0,0.256256
2002528000,56.224,125.0,0.44979199999999997
2002529000,69.664,125.0,0.557312
2002530000,68.35199999999999,125.0,0.546816
2002531000,55.968,125.0,0.44774400000000003
2002532000,38.432,125.0,0.307456
2002533000,57.12,125.0,0.45696
2002534000,44.32,125.0,0.35456
2002535000,54.912,125.0,0.439296
2002536000,51.296,125.0,0.410368
2002537000,45.28,125.0,0.36224
2002538000,85.024,125.0,0.680192
2002539000,42.912,125.0,0.343296
2002540000,21.088,125.0,0.16870400000000002
2002541000,47.296,125.0,0.378368
2002542000,52.512,125.0,0.420096
2002543000,59.64800000000001,125.0,0.4771840000000001
2002544000,56.352000000000004,125.0,0.45081600000000005
2002545000,53.76,125.0,0.43007999999999996
2002546000,48.16,125.0,0.38527999999999996
2002547000,20.608,125.0,0.164864
2002548000,27.552,125.0,0.220416
2002549000,31.552,125.0,0.252416
2002550000,31.072,125.0,0.248576
2002551000,48.608,125.0,0.388864
2002552000,45.088,125.0,0.360704
2002553000,27.072000000000003,125.0,0.21657600000000002
2002554000,36.895999999999994,125.0,0.29516799999999993
2002555000,52.704,125.0,0.421632
2002556000,27.744000000000003,125.0,0.22195200000000004
2002557000,44.8,125.0,0.3584
2002558000,75.296,125.0,0.602368
2002559000,52.32000000000001,125.0,0.41856000000000004
2002560000,63.488,125.0,0.507904
2002561000,90.176,125.0,0.721408
2002562000,79.68,125.0,0.63744
2002563000,75.232,125.0,0.601856
2002564000,32.352,125.0,0.258816
2002565000,33.952000000000005,125.0,0.271616
2002566000,53.184,125.0,0.42547199999999996
2002567000,52.224000000000004,125.0,0.41779200000000005
2002568000,49.568000000000005,125.0,0.39654400000000006
2002569000,52.704,125.0,0.421632
2002570000,45.28,125.0,0.36224
2002571000,53.184,125.0,0.42547199999999996
2002572000,50.623999999999995,125.0,0.40499199999999996
2002573000,70.24000000000001,125.0,0.5619200000000001
2002574000,62.56,125.0,0.50048
2002575000,51.488,125.0,0.411904
2002576000,34.432,125.0,0.27545600000000003
2002577000,38.432,125.0,0.307456
2002578000,32.032,125.0,0.256256
2002579000,24.128,125.0,0.193024
2002580000,51.264,125.0,0.41011200000000003
2002581000,52.70400000000001,125.0,0.42163200000000006
2002582000,62.24000000000001,125.0,0.4979200000000001
2002583000,38.912,125.0,0.311296
2002584000,25.28,125.0,0.20224
2002585000,28.992,125.0,0.231936
2002586000,31.072000000000003,125.0,0.24857600000000002
2002587000,72.992,125.0,0.583936
2002588000,48.32000000000001,125.0,0.38656000000000007
2002589000,67.584,125.0,0.540672
2002590000,71.68,125.0,0.5734400000000001
2002591000,85.216,125.0,0.681728
2002592000,81.696,125.0,0.653568
2002593000,57.023999999999994,125.0,0.45619199999999993
2002594000,46.272,125.0,0.370176
2002595000,27.296000000000003,125.0,0.21836800000000003
2002596000,58.048,125.0,0.464384
2002597000,39.775999999999996,125.0,0.318208
2002598000,25.375999999999998,125.0,0.203008
2002599000,32.256,125.0,0.258048
2002600000,27.072000000000003,125.0,0.21657600000000002
2002601000,28.8,125.0,0.2304
2002602000,23.168000000000003,125.0,0.185344
2002603000,27.648000000000003,125.0,0.22118400000000002
2002604000,20.896,125.0,0.167168
2002605000,1.92,125.0,0.015359999999999999
2002606000,2.4,125.0,0.0192
2002607000,16.768,125.0,0.134144
2002608000,9.152000000000001,125.0,0.073216
2002609000,13.92,125.0,0.11136
2002610000,6.016,125.0,0.048128
2002611000,14.880000000000003,125.0,0.11904000000000002
2002612000,22.688000000000002,125.0,0.18150400000000003
2002613000,18.496000000000002,125.0,0.14796800000000002
2002614000,22.688000000000002,125.0,0.18150400000000003
2002615000,16.032,125.0,0.128256
2002616000,9.344000000000001,125.0,0.07475200000000001
2002617000,43.936,125.0,0.351488
2002618000,28.32,125.0,0.22656
2002619000,35.455999999999996,125.0,0.28364799999999996
2002620000,53.663999999999994,125.0,0.42931199999999997
2002621000,74.912,125.0,0.599296
2002622000,57.664,125.0,0.461312
2002623000,32.448,125.0,0.259584
2002624000,14.623999999999999,125.0,0.11699199999999998
2002625000,3.456,125.0,0.027648
2002626000,0.96,125.0,0.007679999999999999
2002627000,52.032000000000004,125.0,0.416256
2002628000,39.744,125.0,0.317952
2002629000,52.416000000000004,125.0,0.41932800000000003
2002630000,40.160000000000004,125.0,0.32128
2002631000,36.992,125.0,0.295936
2002632000,33.471999999999994,125.0,0.26777599999999996
2002633000,38.623999999999995,125.0,0.308992
2002634000,27.072000000000003,125.0,0.21657600000000002
2002635000,41.376000000000005,125.0,0.331008
2002636000,44.992,125.0,0.359936
2002637000,49.664,125.0,0.397312
2002638000,44.32,125.0,0.35456
2002639000,52.832,125.0,0.42265600000000003
2002640000,52.8,125.0,0.4224
2002641000,41.344,125.0,0.330752
2002642000,16.8,125.0,0.13440000000000002
2002643000,30.432,125.0,0.24345599999999998
2002644000,27.360000000000003,125.0,0.21888000000000002
2002645000,30.592000000000002,125.0,0.244736
2002646000,60.128,125.0,0.481024
2002647000,94.816,125.0,0.758528
2002648000,66.176,125.0,0.529408
2002649000,56.831999999999994,125.0,0.45465599999999995
2002650000,73.92,125.0,0.59136
2002651000,21.568,125.0,0.172544
2002652000,39.48799999999999,125.0,0.31590399999999996
2002653000,40.704,125.0,0.32563200000000003
2002654000,27.072000000000003,125.0,0.21657600000000002
2002655000,31.968,125.0,0.255744
2002656000,43.36,125.0,0.34688
2002657000,28.224000000000004,125.0,0.22579200000000002
2002658000,36.128,125.0,0.289024
2002659000,22.144,125.0,0.17715199999999998
2002660000,10.304000000000002,125.0,0.08243200000000002
2002661000,28.512,125.0,0.228096
2002662000,25.92,125.0,0.20736000000000002
2002663000,35.552,125.0,0.284416
2002664000,3.84,125.0,0.030719999999999997
2002665000,6.88,125.0,0.05504
2002666000,18.304000000000002,125.0,0.146432
2002667000,35.36,125.0,0.28288
2002668000,26.112000000000002,125.0,0.20889600000000003
2002669000,45.568,125.0,0.364544
2002670000,18.880000000000003,125.0,0.15104
2002671000,46.816,125.0,0.374528
2002672000,35.456,125.0,0.283648
2002673000,30.816000000000003,125.0,0.24652800000000002
2002674000,41.28,125.0,0.33024000000000003
2002675000,18.432,125.0,0.14745599999999998
2002676000,19.936,125.0,0.159488
2002677000,11.84,125.0,0.09472
2002678000,8.864,125.0,0.070912
2002679000,10.976,125.0,0.08780800000000001
2002680000,9.440000000000001,125.0,0.07552
2002681000,1.92,125.0,0.015359999999999999
2002682000,0.96,125.0,0.007679999999999999
2002683000,8.96,125.0,0.07168000000000001
2002684000,4.48,125.0,0.035840000000000004
2002685000,27.264000000000003,125.0,0.21811200000000003
2002686000,43.168000000000006,125.0,0.34534400000000004
2002687000,18.976,125.0,0.151808
2002688000,33.952,125.0,0.27161599999999997
2002689000,2.976,125.0,0.023808
2002690000,6.880000000000001,125.0,0.055040000000000006
2002691000,5.92,125.0,0.04736
2002692000,13.44,125.0,0.10751999999999999
2002693000,9.344000000000001,125.0,0.07475200000000001
2002694000,27.168000000000003,125.0,0.217344
2002695000,9.536,125.0,0.076288
2002696000,18.688000000000002,125.0,0.14950400000000003
2002697000,35.744,125.0,0.285952
2002698000,26.304000000000002,125.0,0.210432
2002699000,28.608000000000004,125.0,0.22886400000000004
2002700000,16.224,125.0,0.129792
2002701000,1.44,125.0,0.011519999999999999
2002702000,3.36,125.0,0.026879999999999998
2002703000,8.384,125.0,0.067072
2002704000,13.632,125.0,0.109056
2002705000,12.864,125.0,0.102912
2002706000,27.072000000000003,125.0,0.21657600000000002
2002707000,35.936,125.0,0.287488
2002708000,31.072000000000003,125.0,0.24857600000000002
2002709000,32.32,125.0,0.25856
2002710000,28.032,125.0,0.224256
2002711000,44.32,125.0,0.35456
2002712000,43.456,125.0,0.347648
2002713000,31.68,125.0,0.25344
2002714000,29.568000000000005,125.0,0.23654400000000003
2002715000,29.856,125.0,0.238848
2002716000,2.88,125.0,0.023039999999999998
2002717000,6.4,125.0,0.0512
2002718000,38.496,125.0,0.307968
2002719000,61.664,125.0,0.49331200000000003
2002720000,60.70399999999999,125.0,0.48563199999999995
2002721000,45.376000000000005,125.0,0.36300800000000005
2002722000,73.984,125.0,0.591872
2002723000,47.68000000000001,125.0,0.38144000000000006
2002724000,24.064,125.0,0.192512
2002725000,18.240000000000002,125.0,0.14592000000000002
2002726000,19.456000000000003,125.0,0.15564800000000004
2002727000,10.4,125.0,0.0832
2002728000,10.4,125.0,0.0832
2002729000,17.248,125.0,0.137984
2002730000,51.552,125.0,0.412416
2002731000,24.992,125.0,0.199936
2002732000,2.88,125.0,0.023039999999999998
2002733000,12.32,125.0,0.09856000000000001
2002734000,13.440000000000001,125.0,0.10752
2002735000,38.496,125.0,0.307968
2002736000,36.992000000000004,125.0,0.29593600000000003
2002737000,31.072000000000003,125.0,0.24857600000000002
2002738000,30.72,125.0,0.24575999999999998
2002739000,19.936,125.0,0.159488
2002740000,2.88,125.0,0.023039999999999998
2002741000,1.44,125.0,0.011519999999999999
2002742000,0.0,125.0,0.0
2002743000,25.152,125.0,0.201216
2002744000,43.264,125.0,0.34611200000000003
2002745000,44.032000000000004,125.0,0.352256
2002746000,13.760000000000002,125.0,0.11008000000000001
2002747000,2.88,125.0,0.023039999999999998
2002748000,11.84,125.0,0.09472
2002749000,21.248,125.0,0.169984
2002750000,26.112000000000002,125.0,0.20889600000000003
2002751000,26.688000000000002,125.0,0.21350400000000003
2002752000,11.744,125.0,0.093952
2002753000,1.92,125.0,0.015359999999999999
2002754000,18.208000000000002,125.0,0.14566400000000002
2002755000,34.112,125.0,0.272896
2002756000,55.264,125.0,0.442112
2002757000,50.72,125.0,0.40576
2002758000,46.048,125.0,0.368384
2002759000,34.432,125.0,0.27545600000000003
2002760000,36.032000000000004,125.0,0.288256
2002761000,47.29600000000001,125.0,0.37836800000000004
2002762000,54.336,125.0,0.43468799999999996
2002763000,37.472,125.0,0.299776
2002764000,36.70400000000001,125.0,0.29363200000000006
2002765000,53.184000000000005,125.0,0.425472
2002766000,42.912,125.0,0.343296
2002767000,32.128,125.0,0.257024
2002768000,41.856,125.0,0.33484800000000003
2002769000,48.800000000000004,125.0,0.3904
2002770000,49.952,125.0,0.39961599999999997
2002771000,55.68000000000001,125.0,0.44544000000000006
2002772000,50.08,125.0,0.40064
2002773000,46.624,125.0,0.37299200000000005
2002774000,46.336,125.0,0.37068799999999996
2002775000,51.007999999999996,125.0,0.408064
2002776000,58.144,125.0,0.465152
2002777000,49.504000000000005,125.0,0.39603200000000005
2002778000,38.815999999999995,125.0,0.31052799999999997
2002779000,29.472,125.0,0.235776
2002780000,9.376,125.0,0.07500799999999999
2002781000,18.208000000000002,125.0,0.14566400000000002
2002782000,32.32,125.0,0.25856
2002783000,10.016,125.0,0.080128
2002784000,6.880000000000001,125.0,0.055040000000000006
2002785000,14.88,125.0,0.11904
2002786000,17.248,125.0,0.137984
2002787000,26.592000000000002,125.0,0.212736
2002788000,50.784000000000006,125.0,0.406272
2002789000,68.512,125.0,0.548096
2002790000,49.504000000000005,125.0,0.39603200000000005
2002791000,28.512,125.0,0.228096
2002792000,30.912,125.0,0.247296
2002793000,36.128,125.0,0.289024
2002794000,31.072000000000003,125.0,0.24857600000000002
2002795000,28.032,125.0,0.224256
2002796000,52.800000000000004,125.0,0.42240000000000005
2002797000,30.816000000000003,125.0,0.24652800000000002
2002798000,51.744,125.0,0.413952
2002799000,40.352000000000004,125.0,0.32281600000000005
2002800000,27.552,125.0,0.220416
2002801000,5.28,125.0,0.04224
2002802000,27.072000000000003,125.0,0.21657600000000002
2002803000,26.112000000000002,125.0,0.20889600000000003
2002804000,30.592000000000002,125.0,0.244736
2002805000,26.592000000000002,125.0,0.212736
2002806000,27.072000000000003,125.0,0.21657600000000002
2002807000,31.072000000000003,125.0,0.24857600000000002
2002808000,40.128,125.0,0.321024
2002809000,57.952,125.0,0.463616
2002810000,45.85600000000001,125.0,0.36684800000000006
2002811000,24.064,125.0,0.192512
2002812000,36.896,125.0,0.295168
2002813000,44.128,125.0,0.353024
2002814000,40.736000000000004,125.0,0.325888
2002815000,27.36,125.0,0.21888
2002816000,31.68,125.0,0.25344
2002817000,6.4,125.0,0.0512
2002818000,1.92,125.0,0.015359999999999999
2002819000,9.824000000000002,125.0,0.07859200000000001
2002820000,21.824,125.0,0.17459200000000002
2002821000,59.84,125.0,0.47872000000000003
2002822000,37.376000000000005,125.0,0.29900800000000005
2002823000,28.032000000000004,125.0,0.22425600000000004
2002824000,30.912,125.0,0.247296
2002825000,10.4,125.0,0.0832
2002826000,18.784,125.0,0.150272
2002827000,27.168,125.0,0.21734399999999998
2002828000,26.112000000000002,125.0,0.20889600000000003
2002829000,29.568,125.0,0.236544
2002830000,2.016,125.0,0.016128
2002831000,2.88,125.0,0.023039999999999998
2002832000,30.592000000000002,125.0,0.244736
2002833000,38.592,125.0,0.308736
2002834000,36.32,125.0,0.29056
2002835000,37.472,125.0,0.299776
2002836000,29.088,125.0,0.232704
2002837000,36.992000000000004,125.0,0.29593600000000003
2002838000,43.84,125.0,0.35072000000000003
2002839000,44.160000000000004,125.0,0.35328000000000004
2002840000,20.896,125.0,0.167168
2002841000,12.224,125.0,0.097792
2002842000,28.32,125.0,0.22656
2002843000,25.152,125.0,0.201216
2002844000,43.84,125.0,0.35072000000000003
2002845000,25.375999999999998,125.0,0.203008
2002846000,31.072000000000003,125.0,0.24857600000000002
2002847000,45.28,125.0,0.36224
2002848000,37.472,125.0,0.299776
2002849000,32.032000000000004,125.0,0.25625600000000004
2002850000,28.512000000000004,125.0,0.22809600000000002
2002851000,74.24,125.0,0.59392
2002852000,44.032000000000004,125.0,0.352256
2002853000,26.848,125.0,0.214784
2002854000,24.608000000000004,125.0,0.19686400000000004
2002855000,14.047999999999998,125.0,0.11238399999999998
2002856000,21.728,125.0,0.173824
2002857000,37.66400000000001,125.0,0.3013120000000001
2002858000,23.552000000000003,125.0,0.18841600000000003
2002859000,2.88,125.0,0.023039999999999998
2002860000,16.32,125.0,0.13056
2002861000,25.152,125.0,0.201216
2002862000,56.608,125.0,0.452864
2002863000,27.36,125.0,0.21888
2002864000,41.952,125.0,0.33561599999999997
2002865000,26.528,125.0,0.212224
2002866000,41.472,125.0,0.331776
2002867000,29.28,125.0,0.23424
